ROC+BUF+SYR+ALB,ZScore,42,1,-0.12726563194276852,0.013261221779548473,0.1151573783113721,0.274604787097019,0.41598500000009153
ROC+BUF+SYR+ALB,ZScore,42,2,0.03286880836202888,0.011377390438247011,0.10666485099716312,0.3043499920041427,0.47693200000003344
ROC+BUF+SYR+ALB,ZScore,42,3,0.08913500628516657,0.010715471447543158,0.10351556137867947,0.33588650013173127,0.4953699999998662
ROC+BUF+SYR+ALB,ZScore,42,4,0.13718225276617824,0.010150240703851262,0.10074840298412309,0.3793906030482234,0.5098610000000008
ROC+BUF+SYR+ALB,ZScore,42,5,0.14672684791038826,0.010037957503320052,0.10018960776108495,0.38832683201016815,0.4961190000001352
ROC+BUF+SYR+ALB,ZScore,42,6,0.13356866107280663,0.010192751217352811,0.10095915618383908,0.37210678755194576,0.4948779999999715
ROC+BUF+SYR+ALB,ZScore,42,7,0.14235858481672492,0.01008934601729138,0.10044573668051511,0.381384416151765,0.5148269999999684
ROC+BUF+SYR+ALB,ZScore,42,8,0.1501503491585896,0.009997683225431606,0.09998841545614975,0.39022223964800573,0.5382409999999709
ROC+BUF+SYR+ALB,ZScore,42,9,0.16075735093100496,0.009872901808404243,0.09936247686327189,0.40361436654025223,0.5132750000000215
ROC+BUF+SYR+ALB,ZScore,42,10,0.1645445807333754,0.00982834860557769,0.09913802804967269,0.4084643908042442,0.5071660000000975
ROC+BUF+SYR+ALB,ZScore,42,11,0.16736890443928143,0.009795123088911572,0.09897031418011955,0.41234861751979873,0.49561000000016975
ROC+BUF+SYR+ALB,ZScore,42,12,0.17329249552092574,0.009725437601446068,0.09861763331902702,0.4205143492944268,0.5573660000000018
ROC+BUF+SYR+ALB,ZScore,42,13,0.1709103670568658,0.009753461106265274,0.09875961272840875,0.41803990034843685,0.5642119999999977
ROC+BUF+SYR+ALB,ZScore,42,14,0.17091593528677185,0.009753395601268394,0.09875928108926468,0.41833250099067876,0.5606980000000021
ROC+BUF+SYR+ALB,ZScore,42,15,0.17379513087775533,0.009719524568393093,0.0985876491675965,0.42325275566441467,0.5803280000000086
ROC+BUF+SYR+ALB,ZScore,42,16,0.17073875990355547,0.009755479903303452,0.098769832961808,0.42031420729738644,0.5448140000000876
ROC+BUF+SYR+ALB,ZScore,42,17,0.17040344354845927,0.009759424585395441,0.09878980000686023,0.4207957736140784,0.59958000000006
ROC+BUF+SYR+ALB,ZScore,42,18,0.17062273368312086,0.00975684484285082,0.0987767424187031,0.42210207910431563,0.5922210000001087
ROC+BUF+SYR+ALB,ZScore,42,19,0.17089707469876314,0.009753617478378268,0.09876040440570436,0.4229611889745219,0.5480689999999413
ROC+BUF+SYR+ALB,ZScore,42,20,0.170043002098611,0.00976366484063745,0.09881125867348037,0.42303637632415736,0.5513229999999112
ROC+BUF+SYR+ALB,ZScore,42,21,0.17120571633303772,0.009749986599332074,0.09874202043371441,0.42493174944231793,0.6001670000000559
ROC+BUF+SYR+ALB,ZScore,42,22,0.1714392979406517,0.009747238731026309,0.09872810507158693,0.42565278900682096,0.601460999999972
ROC+BUF+SYR+ALB,ZScore,42,23,0.1699028762228142,0.009765313290003188,0.09881959972598142,0.42377131744346747,0.5815619999998489
ROC+BUF+SYR+ALB,ZScore,42,24,0.16878089552193376,0.009778512339530766,0.09888636073559774,0.42304956843167374,0.606467000000066
ROC+BUF+SYR+ALB,ZScore,42,25,0.1706259043305517,0.00975680754316069,0.09877655361046309,0.42648036919951254,0.5602900000001227
ROC+BUF+SYR+ALB,ZScore,42,26,0.17246963246051394,0.009735117812772578,0.09866670062778313,0.4296054573415368,0.5886259999999766
