ROC,MinMax,None,1,-0.5214783053182779,0.009781806108897742,0.09890301364921972,0.2586384564999816,0.04278299999896262
ROC,MinMax,None,2,-0.1668386855992421,0.007501776228419655,0.08661279483090044,0.2911607119020155,0.050975000000107684
ROC,MinMax,None,3,-0.07495073763784377,0.006911015198465398,0.0831325158915896,0.3080025753617435,0.0541190000003553
ROC,MinMax,None,4,0.02762453087499106,0.006251543824701195,0.07906670490605508,0.3449596581239821,0.05844299999989744
ROC,MinMax,None,5,0.03416316739503633,0.006209505976095617,0.07880041862893634,0.33449085631811803,0.060369999999238644
ROC,MinMax,None,6,0.026397491521439775,0.006259432639811126,0.07911657626446639,0.3205758173173003,0.06640600000173436
ROC,MinMax,None,7,0.06211274266093181,0.006029814077025232,0.07765187748551372,0.3365682655918553,0.06718199999886565
ROC,MinMax,None,8,0.08852839035048043,0.005859984022244356,0.07655053247525033,0.3504009514530512,0.07114099999853352
ROC,MinMax,None,9,0.1011640439006124,0.005778747561195547,0.07601807391137681,0.3533107123570817,0.06992100000024948
ROC,MinMax,None,10,0.10801322947183634,0.005734713147410359,0.075727888835028,0.35491092164880944,0.07266399999934947
ROC,MinMax,None,11,0.1050223717101677,0.005753941808523482,0.0758547415032408,0.34992202514787435,0.07313000000067404
ROC,MinMax,None,12,0.11951448708410395,0.005660769883429246,0.07523808798360872,0.3616206330655214,0.08059999999932188
ROC,MinMax,None,13,0.12640285313629518,0.005616483572612903,0.07494320231090278,0.36546149170056996,0.07712499999979627
ROC,MinMax,None,14,0.1325902757773707,0.005576703729300484,0.0746773307590763,0.3720243875975132,0.07992399999966437
ROC,MinMax,None,15,0.12825712383014276,0.005604562195661797,0.07486362398162272,0.36768968727704116,0.08305399999881047
ROC,MinMax,None,16,0.13536198668982669,0.005558883995268924,0.07455792375910775,0.374637037724908,0.0758929999992688
ROC,MinMax,None,17,0.13907801137851883,0.005534993130132297,0.074397534435842,0.37858139100986526,0.0773589999989781
ROC,MinMax,None,18,0.13810566497775079,0.005541244487072288,0.07443953577953243,0.3772354700032586,0.08324999999967986
ROC,MinMax,None,19,0.13997577919269077,0.005529221249811465,0.0743587335140363,0.37858893066569904,0.08987200000046869
ROC,MinMax,None,20,0.13763970592395447,0.005544240205843294,0.07445965488667869,0.37583806848692247,0.08356099999946309
ROC,MinMax,None,21,0.1451297686516757,0.005496085499272749,0.07413558861486667,0.3845414851772678,0.07108599999992293
ROC,MinMax,None,22,0.1516826914442445,0.00545395580213581,0.07385090251402356,0.39147828884235586,0.08207399999992049
ROC,MinMax,None,23,0.155128359948274,0.005431803096373171,0.07370076727126504,0.39542649068205954,0.08751499999925727
ROC,MinMax,None,24,0.1569862915347947,0.005419858183008705,0.07361968611050107,0.3970827324327701,0.08963199999925564
ROC,MinMax,None,25,0.15779749017773115,0.005414642868525896,0.07358425693397941,0.39791781895276346,0.0827770000014425
ROC,MinMax,None,26,0.16073252199848354,0.00539577312053561,0.07345592638130438,0.4012796640264464,0.06899199999861594
ROC,MinMax,None,27,0.1566830189016809,0.005421807967034468,0.0736329271931686,0.39642126240962966,0.08925799999997253
ROC,MinMax,None,28,0.15835826467680036,0.005411037567417405,0.0735597550799172,0.3984299174804755,0.09291800000028161
ROC,MinMax,None,29,0.16147114458476508,0.005391024408114667,0.0734235957176892,0.40204460377508694,0.08919200000127603
ROC,MinMax,None,30,0.15972322117401272,0.005402262062859673,0.07350008206022407,0.3998398600060515,0.09148300000015297
ROC,MinMax,None,31,0.1624460869555221,0.005384756361304694,0.07338089915846421,0.40311468927121724,0.08965300000090792
ROC,MinMax,None,32,0.1590405989485364,0.005406650740786853,0.0735299309178708,0.39890486968547834,0.09961099999964063
ROC,MinMax,None,33,0.15677647543881268,0.005421207121315777,0.07362884707311243,0.39605709845994364,0.09455600000001141
ROC,MinMax,None,34,0.15465466462769528,0.005434848552732553,0.07372142533031055,0.3933715743509847,0.09771399999954156
ROC,MinMax,None,35,0.15657528831469447,0.005422500582703199,0.07363763020836017,0.39573332273097517,0.0861800000002404
ROC,MinMax,None,36,0.16125401118207516,0.005392420390454642,0.07343310146285967,0.40157537302771223,0.09220900000036636
ROC,MinMax,None,37,0.16053274798622708,0.005397057496820607,0.07346466835711304,0.40067302410775485,0.09133700000165845
ROC,MinMax,None,38,0.16114254003412365,0.005393137054735812,0.07343798100939194,0.4014386579176661,0.0905769999990298
ROC,MinMax,None,39,0.16153355310545625,0.005390623174625626,0.07342086334704616,0.4019605937262936,0.0982320000002801
ROC,MinMax,None,40,0.16438706090912436,0.005372277556440903,0.07329582223047165,0.40555765965121837,0.09432100000049104
ROC,MinMax,None,41,0.16311812312868756,0.0053804357426530235,0.07335145358241392,0.40396149715069923,0.09367700000075274
ROC,MinMax,None,42,0.16481749338427953,0.005369510243229651,0.07327694209797275,0.4061065840108816,0.09397200000057637
ROC,MinMax,None,43,0.16316697571259353,0.005380121662260279,0.07334931262295699,0.4040446971784391,0.10213599999951839
ROC,MinMax,None,44,0.16337642447288492,0.005378775085607981,0.07334013284422099,0.40435873917651427,0.10219099999994796
ROC,MinMax,None,45,0.164625202110803,0.005370746511894808,0.07328537720374241,0.40600897306937367,0.09736699999848497
ROC,MinMax,None,46,0.16179896108847824,0.005388916827962253,0.07340924211543294,0.40243805255732223,0.10345000000052096
ROC,MinMax,None,47,0.16493247646809384,0.005368771000200195,0.07327189775214094,0.4064538586232987,0.08716900000035821
ROC,MinMax,None,48,0.165138687960533,0.00536744523641545,0.0732628503159374,0.40674755176782157,0.09746400000040012
ROC,MinMax,None,49,0.1660866105877986,0.005361350903480344,0.07322124625735582,0.40800172688570563,0.07569800000055693
