ROC+BUF+SYR+ALB,None,None,1,-0.6811940948516717,0.015099269588313412,0.12287908523550056,0.11018144122782422,0.3622289999998429
ROC+BUF+SYR+ALB,None,None,2,-0.12545629181374007,0.010108034528552457,0.10053872153828323,0.2266953518796525,0.43014599999969505
ROC+BUF+SYR+ALB,None,None,3,-0.03147131882646148,0.009263929467315921,0.09624930891864067,0.2478371185306945,0.43282300000009855
ROC+BUF+SYR+ALB,None,None,4,0.001048675019805767,0.008971858399734396,0.09471989442421479,0.2604159100834064,0.41409999999996217
ROC+BUF+SYR+ALB,None,None,5,0.024030434535355027,0.008765452855245685,0.09362399721890582,0.27145885381185547,0.41050899999981993
ROC+BUF+SYR+ALB,None,None,6,0.021445235779211314,0.008788671240962076,0.0937479132619072,0.26162382369176307,0.4176680000000488
ROC+BUF+SYR+ALB,None,None,7,0.05610990323248932,0.008477338265983684,0.09207246203932902,0.2895675074801469,0.41810999999961496
ROC+BUF+SYR+ALB,None,None,8,0.05781771708318939,0.008461999916998671,0.09198912934145355,0.2852630639079728,0.42312900000024456
ROC+BUF+SYR+ALB,None,None,9,0.06661281520623696,0.008383008705917074,0.09155877186767565,0.2895380638675731,0.48133699999971213
ROC+BUF+SYR+ALB,None,None,10,0.08752211816957478,0.00819521646746348,0.09052743488834465,0.31097805661981376,0.4778989999999794
ROC+BUF+SYR+ALB,None,None,11,0.08800348523301449,0.008190893176604876,0.09050355339214519,0.3086849458464982,0.4367210000000341
ROC+BUF+SYR+ALB,None,None,12,0.08829544666988509,0.00818827099011362,0.09048906558316104,0.3066788735139489,0.44710399999985384
ROC+BUF+SYR+ALB,None,None,13,0.09009017667638974,0.008172152023071423,0.09039995587980905,0.30693837653840284,0.44137799999998606
ROC+BUF+SYR+ALB,None,None,14,0.09150781689833032,0.008159419803778085,0.09032950682793571,0.30785306132518747,0.4714979999998832
ROC+BUF+SYR+ALB,None,None,15,0.10574155001195773,0.008031582706212187,0.08961909788773924,0.32665412307444697,0.47715299999981653
ROC+BUF+SYR+ALB,None,None,16,0.09871284592169638,0.008094709443476096,0.08997060321836292,0.3168715679976383,0.46284600000035425
ROC+BUF+SYR+ALB,None,None,17,0.10458199967845139,0.00804199694876779,0.08967718187347208,0.3245780228045371,0.4653059999996003
ROC+BUF+SYR+ALB,None,None,18,0.10075480605005671,0.008076370034266228,0.08986862652931905,0.31849172133493103,0.4766300000001138
ROC+BUF+SYR+ALB,None,None,19,0.10298999033906264,0.008056295225377347,0.08975686728812089,0.3215543446269093,0.4880800000000818
ROC+BUF+SYR+ALB,None,None,20,0.1044207083179054,0.008043445551128818,0.0896852582709601,0.3236310799400536,0.48825399999986985
ROC+BUF+SYR+ALB,None,None,21,0.1046239461341335,0.008041620216036834,0.08967508135506114,0.32388311304728834,0.47635399999990113
ROC+BUF+SYR+ALB,None,None,22,0.10418487746399074,0.008045563613315333,0.08969706580103573,0.3231924548535167,0.515777000000071
ROC+BUF+SYR+ALB,None,None,23,0.10375562663978122,0.00804941883380153,0.08971855345357241,0.3225587624899299,0.5031600000002072
ROC+BUF+SYR+ALB,None,None,24,0.1058276133972984,0.00803080974712262,0.08961478531538543,0.32580740099922517,0.4983110000002853
ROC+BUF+SYR+ALB,None,None,25,0.10722934010265517,0.008018220451527225,0.08954451659106338,0.32829348674938963,0.4862300000004325
ROC+BUF+SYR+ALB,None,None,26,0.1101517338505511,0.007991973624240709,0.08939783903563167,0.33294740508781306,0.5145980000002055
ROC+BUF+SYR+ALB,None,None,27,0.12306675847748771,0.00787598021266557,0.08874671944734391,0.3540163853727232,0.5036489999997684
