interval_id,p01i,tmpf,dwpf,relh,drct,sknt,alti,mslp,vsby,next_p01i
1145,0.0150753768844221,0.38,0.257372654155496,0.3678616045905944,0.8333333333333334,0.0496863548847897,0.832151970513184,0.9560212627633944,0.0001865781566078,0.02
1265,0.0,0.3883333333333333,0.257372654155496,0.3538441992927775,0.25,0.0558971492453884,0.8386730932804083,0.9634785269035144,0.0097609835614824,0.03
1266,0.0150753768844221,0.3883333333333333,0.2623994638069705,0.367988650560061,0.3055555555555556,0.0496863548847897,0.8386730932804083,0.9634785269035144,0.0009230708800597,0.02
1268,0.0,0.4083333333333332,0.2734584450402145,0.3654477311707286,0.3333333333333333,0.0621079436059872,0.837538984973065,0.962331255497342,0.0058330223697389,0.04
1271,0.0050251256281407,0.4083333333333332,0.2794906166219839,0.3827683316746776,0.3888888888888889,0.043475560524191,0.8366884037425575,0.961279590041684,0.0019050611779955,0.02
1346,0.0050251256281407,0.3333333333333333,0.2292225201072386,0.3670993287737947,0.8333333333333334,0.0683187379665859,0.8250637935922881,0.9480859688707024,0.0001865781566078,0.03
1347,0.0150753768844221,0.3320833333333333,0.2292225201072386,0.3692908717470938,0.8194444444444444,0.0947146139991304,0.8249220300538702,0.9477991510191596,9.083410255906673e-05,0.02
1348,0.0100502512562814,0.3333333333333333,0.2292225201072386,0.3670993287737947,0.8333333333333334,0.0931619154089808,0.8247802665154523,0.9477035450686452,0.0001865781566078,0.02
1357,0.0050251256281407,0.3666666666666666,0.2483243967828418,0.3648266175422251,0.7592592592592592,0.0558971492453884,0.8282771004630943,0.9518146009407624,0.0004320757310917,0.03
1358,0.0150753768844221,0.36625,0.2498324396782842,0.3698202299532047,0.6875,0.0512390534749394,0.8291040544371988,0.952770660445906,0.0007389476991967,0.02
1363,0.0,0.3494444444444444,0.2396112600536193,0.3693155751300457,0.6944444444444444,0.0331242365898598,0.8328135336924677,0.9568817163180235,0.0067331801428468,0.02
1372,0.0050251256281407,0.3666666666666666,0.25,0.3695837832878085,0.75,0.0393350309504585,0.8315849163595124,0.9553520211097938,0.0010867359297156,0.02
1373,0.0100502512562814,0.3666666666666666,0.2533512064343163,0.3796627635321604,0.7407407407407408,0.043475560524191,0.8313013892826765,0.9551608092087652,0.0011685684545436,0.02
1374,0.0100502512562814,0.36875,0.256367292225201,0.3849810489762212,0.75,0.043475560524191,0.8311596257442586,0.954873991357222,0.0009230708800597,0.02
1384,0.0050251256281407,0.4166666666666667,0.2794906166219839,0.3684121371249497,0.8611111111111112,0.0310539718029936,0.8315849163595124,0.9551608092087652,0.0014140660290276,0.02
1385,0.0100502512562814,0.4083333333333332,0.2794906166219839,0.3827683316746776,0.8333333333333334,0.0248431774423948,0.8318684434363482,0.9556388389613368,0.0009230708800597,0.03
1718,0.0,0.4716666666666666,0.2905495978552279,0.312342515933682,0.1944444444444444,0.0993727097695795,0.8395236745109159,0.9639565566560864,0.0077970029656107,0.03
1722,0.0050251256281407,0.4633333333333334,0.2965817694369973,0.3395727020560273,0.1388888888888889,0.0807403266877833,0.8389566203572442,0.9634785269035144,0.0097609835614824,0.09
1723,0.0452261306532663,0.4466666666666666,0.2900469168900804,0.3483812226057128,0.1666666666666666,0.0869511210483821,0.8386730932804083,0.963096103101457,0.0073060078166427,0.09
1724,0.0452261306532663,0.4466666666666666,0.2930630026809651,0.3566180362927986,0.1388888888888889,0.1086889013104776,0.837538984973065,0.961757619794256,0.0097609835614824,0.06
1725,0.0301507537688442,0.445,0.2905495978552279,0.3523619963156669,0.1666666666666666,0.1180050928513757,0.837538984973065,0.961757619794256,0.0097609835614824,0.05
1726,0.0251256281407035,0.445,0.2965817694369973,0.3688356236898384,0.1666666666666666,0.1180050928513757,0.8366884037425575,0.9610883781406554,0.0097609835614824,0.02
1727,0.0100502512562814,0.445,0.2905495978552279,0.3523619963156669,0.1666666666666666,0.0993727097695795,0.8369719308193934,0.9611839840911698,0.0097609835614824,0.03
1728,0.0150753768844221,0.4508333333333333,0.2980898123324397,0.363478518643996,0.1666666666666666,0.0962673125892801,0.8366884037425575,0.9610883781406554,0.0097609835614824,0.04
1731,0.0251256281407035,0.4416666666666667,0.2950737265415549,0.3702119550257268,0.1666666666666666,0.1024781069498789,0.8366884037425575,0.9608015602891122,0.0097609835614824,0.04
1732,0.0201005025125628,0.435,0.2905495978552279,0.3687085777203719,0.1388888888888889,0.1055835041301782,0.8364048766657217,0.960705954338598,0.0097609835614824,0.07
1733,0.0351758793969849,0.4291666666666666,0.2875335120643431,0.3700213860715269,0.1388888888888889,0.0993727097695795,0.8364048766657217,0.960705954338598,0.0097609835614824,0.03
1735,0.0050251256281407,0.4266666666666666,0.2855227882037534,0.3685815317509052,0.1388888888888889,0.1117942984907769,0.8364048766657217,0.9608015602891122,0.0038690417738672,0.02
1755,0.0050251256281407,0.445,0.2905495978552279,0.3523619963156669,0.1111111111111111,0.0931619154089808,0.8406577828182592,0.965486251864316,0.0077970029656107,0.03
1929,0.0,0.4633333333333334,0.2965817694369973,0.3395727020560273,0.1388888888888889,0.0558971492453884,0.846328324354976,0.971891850548778,0.0097609835614824,0.02
1930,0.0100502512562814,0.4508333333333333,0.2980898123324397,0.363478518643996,0.1111111111111111,0.0621079436059872,0.8460447972781402,0.9716050326972352,0.0082879981145786,0.04
1932,0.0,0.4533333333333332,0.3016085790884719,0.3689626696593051,0.1388888888888889,0.0745295323271846,0.8449106889707967,0.970266549390034,0.0058330223697389,0.03
1934,0.0050251256281407,0.4533333333333332,0.3016085790884719,0.3689626696593051,0.1666666666666666,0.0558971492453884,0.8432095265097818,0.9686412482312898,0.0048510320718031,0.06
1935,0.0301507537688442,0.445,0.3016085790884719,0.3830647722700997,0.1388888888888889,0.0807403266877833,0.8426424723561101,0.9679720065776892,0.0058330223697389,0.04
1936,0.0201005025125628,0.4475,0.3001005361930295,0.3745526923158363,0.1319444444444444,0.082293025277933,0.8421462999716472,0.9672071589735745,0.0025188051142054,0.08
1941,0.0,0.4508333333333333,0.3086461126005362,0.3933978444533847,0.1388888888888889,0.0683187379665859,0.8400907286645876,0.964721404260201,0.0026415539014474,0.07
1942,0.0351758793969849,0.4508333333333333,0.3086461126005362,0.3933978444533847,0.125,0.0683187379665859,0.83924014743408,0.9641477685571148,0.0026415539014474,0.07
1943,0.0351758793969849,0.4533333333333332,0.3076407506702412,0.3860291782243208,0.1388888888888889,0.0807403266877833,0.8383895662035724,0.9629048912004282,0.0048510320718031,0.07
1946,0.0,0.4591666666666667,0.3086461126005362,0.3789781269189236,0.1111111111111111,0.0745295323271846,0.8366884037425575,0.960705954338598,0.0073060078166427,0.03
1948,0.0050251256281407,0.4533333333333332,0.3076407506702412,0.3860291782243208,0.1388888888888889,0.0683187379665859,0.8355542954352141,0.95965428888294,0.0058330223697389,0.07
1949,0.0351758793969849,0.445,0.3016085790884719,0.3830647722700997,0.1111111111111111,0.1055835041301782,0.8349872412815424,0.9589850472293394,0.0058330223697389,0.06
1950,0.0301507537688442,0.445,0.3016085790884719,0.3830647722700997,0.0833333333333333,0.1242158872119744,0.8347037142047066,0.9588894412788252,0.0097609835614824,0.02
1956,0.0,0.4499999999999999,0.3002680965147453,0.3707977781071562,0.0833333333333333,0.095232180195847,0.8348927322559304,0.9587938353283108,0.0032143815752433,0.02
1957,0.0100502512562814,0.4466666666666666,0.3006032171581769,0.3773900523005908,0.0833333333333333,0.0900565182286814,0.8351290048199603,0.9593674710313967,0.0021505587524795,0.03
1964,0.0050251256281407,0.445,0.3016085790884719,0.3830647722700997,0.9444444444444444,0.0372647661635923,0.8389566203572442,0.963382920953,0.0058330223697389,0.04
1965,0.0201005025125628,0.445,0.2965817694369973,0.3688356236898384,0.8888888888888888,0.0683187379665859,0.83924014743408,0.9639565566560864,0.0077970029656107,0.02
1966,0.0100502512562814,0.4166666666666667,0.2855227882037534,0.3857750862853876,0.8333333333333334,0.0496863548847897,0.8395236745109159,0.964434586408658,0.0048510320718031,0.02
2008,0.0,0.5183333333333334,0.3237265415549598,0.3261481779490546,0.8055555555555556,0.043475560524191,0.8403742557414233,0.9651994340127728,0.0097609835614824,0.03
2080,0.0,0.5183333333333334,0.2965817694369973,0.2654625532004997,0.4722222222222222,0.0558971492453884,0.8426424723561101,0.9677807946766608,0.0087789932635465,0.04
2081,0.0201005025125628,0.5,0.3186997319034853,0.3405890698117603,0.4444444444444444,0.0683187379665859,0.8423589452792742,0.967589582775632,0.0048510320718031,0.1
2082,0.050251256281407,0.4916666666666666,0.3186997319034853,0.3533783640713999,0.4166666666666667,0.0372647661635923,0.8420754182024384,0.96711155302306,0.0038690417738672,0.1
2083,0.050251256281407,0.4916666666666666,0.3186997319034853,0.3533783640713999,0.4166666666666667,0.0558971492453884,0.8415083640487667,0.9664423113694596,0.0058330223697389,0.05
2084,0.0251256281407035,0.4916666666666666,0.3186997319034853,0.3533783640713999,0.4166666666666667,0.043475560524191,0.8412248369719308,0.966059887567402,0.0058330223697389,0.04
2087,0.0,0.5,0.3297587131367292,0.369640248163127,0.2777777777777778,0.0186323830817961,0.8395236745109159,0.9639565566560864,0.0097609835614824,0.02
2091,0.0050251256281407,0.51,0.3408176943699731,0.3836153048044551,0.9444444444444444,0.0186323830817961,0.8378225120499008,0.9621400435963134,0.0077970029656107,0.02
2284,0.0,0.5933333333333333,0.362935656836461,0.3145446460711034,0.2222222222222222,0.0186323830817961,0.8423589452792742,0.9670159470725456,0.0097609835614824,0.04
2285,0.0201005025125628,0.5933333333333333,0.3689678284182306,0.3285197027124314,0.0833333333333333,0.0372647661635923,0.8432095265097818,0.9679720065776892,0.0087789932635465,0.02
2286,0.0100502512562814,0.5833333333333334,0.3579088471849866,0.3164926842695915,0.0,0.0,0.8437765806634534,0.968450036330261,0.0068150126676748,0.07
2287,0.0351758793969849,0.575,0.3579088471849866,0.3279691701780761,0.1944444444444444,0.0496863548847897,0.8426424723561101,0.967589582775632,0.0068150126676748,0.07
2288,0.0351758793969849,0.565,0.3518766756032171,0.3276303809261651,0.2222222222222222,0.0558971492453884,0.8426424723561101,0.9673983708746032,0.0038690417738672,0.04
2295,0.0,0.64,0.4041554959785522,0.3466237533614246,0.6111111111111112,0.043475560524191,0.8385313297419904,0.9628092852499138,0.0073060078166427,0.22
2316,0.0,0.7316666666666666,0.3971179624664879,0.2262900459482922,0.75,0.1117942984907769,0.8369719308193934,0.9608015602891122,0.0097609835614824,0.02
2317,0.0100502512562814,0.6766666666666666,0.4192359249329759,0.3310606221017639,0.7222222222222222,0.0745295323271846,0.8372554578962291,0.9611839840911698,0.0097609835614824,0.03
2324,0.0,0.6422222222222222,0.4162198391420911,0.373324581277659,0.037037037037037,0.0165621182949299,0.8382950571779605,0.9624268614478564,0.0045237019724911,0.2
2330,0.0,0.6116666666666667,0.4081769436997319,0.4007665106824486,0.25,0.0310539718029936,0.8372554578962291,0.9611839840911698,5.891941787615138e-05,0.02
2531,0.0050251256281407,0.685,0.3971179624664879,0.274016981811252,0.7777777777777778,0.0558971492453884,0.8395236745109159,0.9637653447550576,0.0068150126676748,0.03
2532,0.0150753768844221,0.7216666666666667,0.4021447721179624,0.2444152709255299,0.6944444444444444,0.0993727097695795,0.8381060391267366,0.9622356495468276,0.0097609835614824,0.03
2535,0.0,0.6950000000000001,0.4021447721179624,0.2725347788341415,0.75,0.0993727097695795,0.8361213495888858,0.9600367126849976,0.0097609835614824,0.03
2573,0.0,0.4533333333333332,0.3076407506702412,0.3860291782243208,0.75,0.0558971492453884,0.8426424723561101,0.9678764006271752,0.0028870514759314,0.02
2574,0.0100502512562814,0.4641666666666666,0.3111595174262734,0.3775806212547907,0.7777777777777778,0.0403701633438916,0.8430677629713639,0.968450036330261,0.0019050611779955,0.03
2742,0.0,0.5549999999999999,0.3468498659517426,0.3297478137506088,0.3055555555555556,0.0621079436059872,0.8355542954352141,0.9593674710313967,0.0087789932635465,0.03
2746,0.0,0.565,0.362935656836461,0.3549029157049993,0.2777777777777778,0.0496863548847897,0.8347037142047066,0.9584114115262532,0.0097609835614824,0.04
2747,0.0201005025125628,0.565,0.3664544235924933,0.3640713998348402,0.2361111111111111,0.0558971492453884,0.8344201871278708,0.958028987724196,0.0077970029656107,0.08
2748,0.0402010050251256,0.565,0.3662868632707775,0.3636973200358553,0.25,0.0558971492453884,0.8341366600510349,0.957550957971624,0.0068150126676748,0.1
2749,0.050251256281407,0.56,0.369470509383378,0.3799944946746564,0.1805555555555555,0.0590025464256878,0.8335696058973633,0.9567861103675092,0.005342027220771,0.04
2752,0.0,0.565,0.369470509383378,0.3719059012852818,0.1944444444444444,0.0465809577044904,0.8318684434363482,0.9551608092087652,0.0087789932635465,0.02
2753,0.0100502512562814,0.575,0.3739946380697052,0.3680733478730387,0.2222222222222222,0.043475560524191,0.8318684434363482,0.9549695973077365,0.0077970029656107,0.04
2755,0.0050251256281407,0.565,0.3579088471849866,0.3422830160713151,0.25,0.0310539718029936,0.8315849163595124,0.9550652032582508,0.0058330223697389,0.13
2756,0.0653266331658291,0.56,0.348357908847185,0.3263175725750101,0.2083333333333333,0.0465809577044904,0.8315849163595124,0.954873991357222,0.0048510320718031,0.04
2790,0.0,0.4333333333333333,0.2875335120643431,0.3631609037203295,0.0277777777777777,0.0993727097695795,0.8318684434363482,0.9553520211097938,0.005342027220771,0.04
2935,0.0,0.7541666666666667,0.4544235924932976,0.3084252652084612,0.6805555555555556,0.0590025464256878,0.8334278423589454,0.9565948984664804,0.0097609835614824,0.06
2961,0.0,0.6766666666666666,0.386058981233244,0.262032312024901,0.7222222222222222,0.0683187379665859,0.8398072015877517,0.9640521626066006,0.0097609835614824,0.12
2995,0.0,0.815,0.3186997319034853,0.0852266711838567,0.6111111111111112,0.0372647661635923,0.8361213495888858,0.9598455007839688,0.0097609835614824,0.08
2996,0.0402010050251256,0.7044444444444443,0.4014745308310992,0.2818373670428639,0.5370370370370369,0.0310539718029936,0.8376334939986768,0.9614708019427128,0.0064876825683628,0.1
2997,0.050251256281407,0.6616666666666666,0.4252680965147453,0.3671840260867724,0.5833333333333334,0.0310539718029936,0.8385313297419904,0.962331255497342,0.0073060078166427,0.03
2998,0.0150753768844221,0.6616666666666666,0.4302949061662198,0.3796133567662566,0.5277777777777778,0.0341593689832929,0.8376807485114829,0.9611839840911698,0.0087789932635465,0.03
2999,0.0150753768844221,0.6666666666666666,0.4302949061662198,0.3719270756135261,0.5555555555555556,0.043475560524191,0.8366884037425575,0.9604191364870548,0.0048510320718031,0.41
3000,0.2060301507537688,0.6561111111111111,0.420911528150134,0.3643607823208477,0.7592592592592592,0.0558971492453884,0.837349966921841,0.9608015602891122,0.0046873670221471,0.08
3001,0.0402010050251256,0.5994444444444444,0.3833780160857909,0.354987613017977,0.7222222222222222,0.0414052957373248,0.837538984973065,0.9610883781406554,0.0091063233628585,0.03
3045,0.0,0.565,0.257372654155496,0.1567959006500519,0.2222222222222222,0.0869511210483821,0.8364048766657217,0.9604191364870548,0.0097609835614824,0.09
3046,0.0452261306532663,0.525,0.3227211796246649,0.3165773815825694,0.1527777777777778,0.1086889013104776,0.8368301672809754,0.9614708019427128,0.0073060078166427,0.25
3047,0.1256281407035175,0.5133333333333333,0.3401474530831099,0.3762748710130503,0.1574074074074073,0.1055835041301782,0.8360268405632737,0.9601323186355118,0.0027233864262754,0.15
3070,0.0,0.435,0.2734584450402145,0.323353166620789,0.8055555555555556,0.1055835041301782,0.8415083640487667,0.9663467054189452,0.0097609835614824,0.02
3072,0.0050251256281407,0.4133333333333333,0.272955764075067,0.3559510449530988,0.8263888888888888,0.0869511210483821,0.842713354125319,0.9680676125282036,0.0027643026886894,0.02
3139,0.0,0.5366666666666666,0.3126675603217158,0.2768543417960065,0.3611111111111111,0.0621079436059872,0.8508647575843493,0.9772457837775822,0.0097609835614824,0.04
3140,0.0201005025125628,0.5183333333333334,0.3297587131367292,0.3410549050331379,0.3055555555555556,0.0496863548847897,0.8505812305075136,0.9768633599755248,0.0087789932635465,0.04
3141,0.0201005025125628,0.51,0.3297587131367292,0.3537595019797998,0.3055555555555556,0.0807403266877833,0.8502977034306777,0.9764809361734674,0.0068150126676748,0.03
3142,0.0150753768844221,0.51,0.3297587131367292,0.3537595019797998,0.3055555555555556,0.0745295323271846,0.849730649277006,0.9757160885693524,0.0087789932635465,0.02
3143,0.0100502512562814,0.4988888888888888,0.324396782841823,0.357203859374228,0.3333333333333333,0.0745295323271846,0.8491635951233344,0.9747600290642088,0.0087789932635465,0.02
3144,0.0100502512562814,0.5,0.3237265415549598,0.3535477586973553,0.2777777777777778,0.0683187379665859,0.8485965409696626,0.9742819993116372,0.0077970029656107,0.03
3146,0.0,0.4916666666666666,0.3237265415549598,0.3668028881783726,0.2777777777777778,0.0683187379665859,0.8474624326623192,0.9730391219549503,0.0077970029656107,0.02
3147,0.0100502512562814,0.4949999999999999,0.32171581769437,0.3562368983843988,0.2777777777777778,0.0652133407862865,0.8474624326623192,0.9731347279054648,0.0048510320718031,0.02
3187,0.0,0.63,0.3408176943699731,0.2284498274292248,0.2222222222222222,0.043475560524191,0.8468953785086476,0.97236988030135,0.0097609835614824,0.06
3188,0.0301507537688442,0.5933333333333333,0.362935656836461,0.3145446460711034,0.3055555555555556,0.0496863548847897,0.8454777431244684,0.9707445791426058,0.0097609835614824,0.1
3189,0.050251256281407,0.5958333333333333,0.3800268096514745,0.3517902894530672,0.3472222222222222,0.0372647661635923,0.8449106889707967,0.9699797315384908,0.0038690417738672,0.25
3190,0.1256281407035175,0.58875,0.3890750670241287,0.3865373621021873,0.3263888888888889,0.0372647661635923,0.8458321519705133,0.971318214845692,0.0063240175187069,0.05
3300,0.0,0.62,0.3518766756032171,0.2589832087577021,0.4444444444444444,0.0683187379665859,0.8474624326623192,0.9730391219549503,0.0097609835614824,0.04
3301,0.0201005025125628,0.5933333333333333,0.3739946380697052,0.3405467211552714,0.4722222222222222,0.0310539718029936,0.8477459597391551,0.973421545757008,0.0058330223697389,0.08
3302,0.0402010050251256,0.5933333333333333,0.3739946380697052,0.3405467211552714,0.4722222222222222,0.0248431774423948,0.8477459597391551,0.9732303338559792,0.0068150126676748,0.06
3303,0.0301507537688442,0.6,0.3800268096514745,0.3456497342621805,0.0,0.009316191540898,0.8471789055854835,0.9725610922023786,0.0063240175187069,0.02
3304,0.0100502512562814,0.6016666666666667,0.3739946380697052,0.3287737946513647,0.0,0.0,0.8466118514318118,0.9720830624498068,0.0097609835614824,0.02
3407,0.0,0.7133333333333333,0.4192359249329759,0.2852393757808034,0.5555555555555556,0.0310539718029936,0.8485965409696626,0.973995181460094,0.0097609835614824,0.02
3624,0.0,0.75,0.4584450402144773,0.3221674042391005,0.6111111111111112,0.0621079436059872,0.840941309895095,0.9650082221117442,0.0087789932635465,0.08
3628,0.0050251256281407,0.7233333333333333,0.4700067024128687,0.3867491053846317,0.3055555555555556,0.009316191540898,0.83924014743408,0.9630004971509426,0.0043600369228352,0.02
3629,0.0100502512562814,0.7216666666666667,0.4695040214477212,0.3877654731403647,0.0,0.0,0.8389566203572442,0.9629048912004282,0.0023960563269634,0.08
3630,0.0402010050251256,0.7166666666666667,0.4702580428954423,0.3975162512969276,0.375,0.0155269859014968,0.839169265664871,0.963096103101457,0.0020278099652375,0.24
3668,0.0,0.7866666666666666,0.4192359249329759,0.2122726406504753,0.25,0.043475560524191,0.8344201871278708,0.957550957971624,0.0097609835614824,0.1
3669,0.050251256281407,0.7333333333333333,0.4305462466487936,0.2869333220403583,0.4861111111111111,0.04813365629464,0.8350581230507513,0.9584114115262532,0.0026415539014474,0.09
3690,0.0,0.7416666666666666,0.4242627345844504,0.2635145150020115,0.0833333333333333,0.0310539718029936,0.8378225120499008,0.961757619794256,0.0097609835614824,0.06
3718,0.0050251256281407,0.7216666666666667,0.4363270777479893,0.3103944777351938,0.3333333333333333,0.0186323830817961,0.8381060391267366,0.962044437645799,0.0077970029656107,0.03
3719,0.0150753768844221,0.7133333333333333,0.4413538873994638,0.3321193385139857,0.0,0.0,0.837538984973065,0.9611839840911698,0.0097609835614824,0.05
3720,0.0251256281407035,0.7008333333333333,0.4514075067024128,0.3736210218730811,0.0,0.0,0.8372554578962291,0.960992772190141,0.0082879981145786,0.15
3721,0.0753768844221105,0.6972222222222223,0.453083109919571,0.3834882588349885,0.3796296296296296,0.0165621182949299,0.837349966921841,0.9606103483880836,0.0030507165255873,0.11
3722,0.0552763819095477,0.7023333333333334,0.4520107238605898,0.3728841552501747,0.5888888888888889,0.0571393081175082,0.8362914658349874,0.9600367126849976,0.0097609835614824,0.29
3746,0.0050251256281407,0.6483333333333333,0.4132037533512064,0.3565968619645542,0.1666666666666666,0.0496863548847897,0.8349872412815424,0.958315805575739,0.0097609835614824,0.15
3747,0.0753768844221105,0.6383333333333333,0.4132037533512064,0.3715459377051263,0.25,0.0807403266877833,0.8330025517436916,0.95592565681288,0.0097609835614824,0.41
3748,0.2060301507537688,0.63,0.4132037533512064,0.3845469752472103,0.3055555555555556,0.0621079436059872,0.832151970513184,0.9550652032582508,0.0068150126676748,0.23
3749,0.1155778894472361,0.6311111111111112,0.4111930294906166,0.3775453307077167,0.1481481481481481,0.0765997971140508,0.8309233531802288,0.9533442961489924,0.005178362171115,0.16
3750,0.0804020100502512,0.63,0.4132037533512064,0.3845469752472103,0.2222222222222222,0.0745295323271846,0.8281825914374823,0.9504761176335614,0.0038690417738672,0.59
3751,0.2964824120603015,0.6308333333333332,0.4116957104557641,0.3792957418425901,0.1388888888888889,0.0652133407862865,0.8277573008222285,0.9505717235840758,0.0016595636035115,0.05
3753,0.0050251256281407,0.635,0.4197386058981234,0.3940118999724734,0.0972222222222222,0.077634929507484,0.8278990643606465,0.9507629354851044,0.0028870514759314,0.07
3826,0.0,0.62,0.3800268096514745,0.3177631439642578,0.4166666666666667,0.0558971492453884,0.8440601077402893,0.9690236720333472,0.0077970029656107,0.02
3827,0.0100502512562814,0.6105555555555555,0.388739946380697,0.3517126502495042,0.3333333333333333,0.0558971492453884,0.8437765806634534,0.9686412482312898,0.0016595636035115,0.09
3828,0.0452261306532663,0.5994444444444444,0.3904155495978552,0.3728022811809628,0.3518518518518519,0.0724592675403184,0.8424534543048863,0.9669203411220314,0.0041963718731792,0.05
3907,0.0,0.6966666666666667,0.4408512064343164,0.3539077222775108,0.0833333333333333,0.0403701633438916,0.8437765806634534,0.9683544303797468,0.0097609835614824,0.06
3908,0.0301507537688442,0.6916666666666667,0.4438672922252011,0.3689414953310606,0.0555555555555555,0.0341593689832929,0.8439183442018713,0.9689280660828328,0.0058330223697389,0.02
3990,0.0,0.6950000000000001,0.4021447721179624,0.2725347788341415,0.3611111111111111,0.043475560524191,0.8440601077402893,0.9688324601323186,0.0097609835614824,0.02
3991,0.0100502512562814,0.6966666666666667,0.4222520107238606,0.3117072860863489,0.1666666666666666,0.0155269859014968,0.8442018712787072,0.9691192779838615,0.005342027220771,0.62
3992,0.3115577889447236,0.6794444444444444,0.4415214477211796,0.3813849422293744,0.2685185185185185,0.0238080450489617,0.8443908893299311,0.9688324601323186,0.0021914750148935,0.03
3995,0.0,0.825,0.4865951742627346,0.2901518199335126,0.5555555555555556,0.0869511210483821,0.840941309895095,0.9651038280622584,0.0097609835614824,0.27
4137,0.0,0.7866666666666666,0.4524128686327078,0.2676646833379211,0.5,0.0372647661635923,0.8466118514318118,0.9715094267467208,0.0097609835614824,0.12
4138,0.0603015075376884,0.7461111111111111,0.4634718498659517,0.338570450519124,0.5833333333333334,0.0310539718029936,0.8466118514318118,0.9719874564992924,0.0038690417738672,0.02
4142,0.0,0.815,0.4916219839142092,0.31166493742986,0.3611111111111111,0.0372647661635923,0.8434930535866176,0.9680676125282036,0.0097609835614824,0.1
4143,0.050251256281407,0.7861111111111112,0.4859249329758713,0.3361989257557471,0.574074074074074,0.0538268844585222,0.8434930535866176,0.9679720065776892,0.0023142238021355,0.13
4144,0.0653266331658291,0.7766666666666666,0.4974028150134047,0.3751243991784361,0.6180555555555556,0.0357120675734426,0.8431386447405728,0.9677807946766608,0.0025188051142054,0.14
