ROC+BUF+SYR+ALB,ZScore,42,0.9523000069381808,351.796875
ROC+BUF+SYR+ALB,ZScore,42,0.957295497120655,432.453125
ROC+BUF+SYR+ALB,ZScore,42,0.958960660514813,468.140625
ROC+BUF+SYR+ALB,ZScore,42,0.9588218968986332,485.75
ROC+BUF+SYR+ALB,ZScore,42,0.959793242211892,474.046875
ROC+BUF+SYR+ALB,ZScore,42,0.9591341150350378,494.53125
ROC+BUF+SYR+ALB,ZScore,42,0.9597238604038021,491.046875
ROC+BUF+SYR+ALB,ZScore,42,0.9588565878026781,497.265625
ROC+BUF+SYR+ALB,ZScore,42,0.9593769513633525,514.84375
ROC+BUF+SYR+ALB,ZScore,42,0.9581627697217789,518.828125
ROC+BUF+SYR+ALB,ZScore,42,0.9593075695552626,514.25
ROC+BUF+SYR+ALB,ZScore,42,0.9586137514743635,528.75
ROC+BUF+SYR+ALB,ZScore,42,0.9593422604593076,533.390625
ROC+BUF+SYR+ALB,ZScore,42,0.9585096787622286,528.40625
ROC+BUF+SYR+ALB,ZScore,42,0.9590300423229029,541.515625
ROC+BUF+SYR+ALB,ZScore,42,0.9587178241864983,543.390625
ROC+BUF+SYR+ALB,ZScore,42,0.9590994241309928,536.296875
ROC+BUF+SYR+ALB,ZScore,42,0.9585096787622286,567.25
ROC+BUF+SYR+ALB,ZScore,42,0.9592034968431278,540.171875
ROC+BUF+SYR+ALB,ZScore,42,0.9584402969541386,542.59375
ROC+BUF+SYR+ALB,ZScore,42,0.9588565878026781,547.203125
ROC+BUF+SYR+ALB,ZScore,42,0.9586484423784084,550.46875
ROC+BUF+SYR+ALB,ZScore,42,0.9585443696662735,563.3125
ROC+BUF+SYR+ALB,ZScore,42,0.9583709151460487,564.25
ROC+BUF+SYR+ALB,ZScore,42,0.9585443696662735,556.296875
