ROC+BUF+SYR+ALB,None,42,0.9353361548601956,164.984375
ROC+BUF+SYR+ALB,None,42,0.9468882259071671,190.6875
ROC+BUF+SYR+ALB,None,42,0.9440782626795254,203.578125
ROC+BUF+SYR+ALB,None,42,0.9475473530840214,216.71875
ROC+BUF+SYR+ALB,None,42,0.9467494622909873,218.5
ROC+BUF+SYR+ALB,None,42,0.9474085894678416,223.203125
ROC+BUF+SYR+ALB,None,42,0.946957607715257,228.0
ROC+BUF+SYR+ALB,None,42,0.9473045167557067,239.4375
ROC+BUF+SYR+ALB,None,42,0.9470963713314369,249.96875
ROC+BUF+SYR+ALB,None,42,0.946992298619302,237.421875
ROC+BUF+SYR+ALB,None,42,0.9471657531395268,256.609375
ROC+BUF+SYR+ALB,None,42,0.947026989523347,259.421875
ROC+BUF+SYR+ALB,None,42,0.9473738985637966,247.578125
ROC+BUF+SYR+ALB,None,42,0.9473045167557067,248.671875
ROC+BUF+SYR+ALB,None,42,0.9474432803718865,252.046875
ROC+BUF+SYR+ALB,None,42,0.946957607715257,253.296875
ROC+BUF+SYR+ALB,None,42,0.9472698258516616,253.453125
ROC+BUF+SYR+ALB,None,42,0.947026989523347,257.625
ROC+BUF+SYR+ALB,None,42,0.9470616804273919,258.90625
ROC+BUF+SYR+ALB,None,42,0.9471657531395268,268.65625
ROC+BUF+SYR+ALB,None,42,0.946957607715257,261.984375
ROC+BUF+SYR+ALB,None,42,0.947026989523347,263.515625
ROC+BUF+SYR+ALB,None,42,0.947026989523347,266.09375
ROC+BUF+SYR+ALB,None,42,0.9468535350031222,267.140625
ROC+BUF+SYR+ALB,None,42,0.9471657531395268,276.515625
