ROC,ZScore,None,0.9439741899673906,19.703125
ROC,ZScore,None,0.9537570249080691,22.59375
ROC,ZScore,None,0.955526261014362,25.03125
ROC,ZScore,None,0.9569485880802053,27.515625
ROC,ZScore,None,0.9571567335044752,29.140625
ROC,ZScore,None,0.9582668424339138,29.703125
ROC,ZScore,None,0.9587525150905433,30.59375
ROC,ZScore,None,0.9591341150350378,31.703125
ROC,ZScore,None,0.9592728786512177,32.4375
ROC,ZScore,None,0.9593769513633525,33.265625
ROC,ZScore,None,0.9596891694997571,37.171875
ROC,ZScore,None,0.9591688059390828,35.140625
ROC,ZScore,None,0.9600707694442517,35.9375
ROC,ZScore,None,0.9596544785957122,36.421875
ROC,ZScore,None,0.9594810240754874,37.9375
ROC,ZScore,None,0.9594810240754874,38.0625
ROC,ZScore,None,0.9593075695552626,37.03125
ROC,ZScore,None,0.9594810240754874,39.078125
ROC,ZScore,None,0.9593422604593076,39.40625
ROC,ZScore,None,0.9594810240754874,40.21875
ROC,ZScore,None,0.9595157149795324,40.515625
ROC,ZScore,None,0.9594463331714425,41.265625
ROC,ZScore,None,0.9594463331714425,42.6875
ROC,ZScore,None,0.9591341150350378,43.140625
ROC,ZScore,None,0.959793242211892,42.484375
