ROC+BUF+SYR+ALB,None,None,0.9376951363352529,176.515625
ROC+BUF+SYR+ALB,None,None,0.9491084437660445,203.515625
ROC+BUF+SYR+ALB,None,None,0.946159716922223,216.96875
ROC+BUF+SYR+ALB,None,None,0.9488656074377299,233.53125
ROC+BUF+SYR+ALB,None,None,0.9482758620689655,247.640625
ROC+BUF+SYR+ALB,None,None,0.9486227711094151,244.1875
ROC+BUF+SYR+ALB,None,None,0.9483799347811004,252.546875
ROC+BUF+SYR+ALB,None,None,0.948761534725595,247.375
ROC+BUF+SYR+ALB,None,None,0.9484146256851453,250.390625
ROC+BUF+SYR+ALB,None,None,0.9489002983417748,253.78125
ROC+BUF+SYR+ALB,None,None,0.9489349892458198,256.453125
ROC+BUF+SYR+ALB,None,None,0.9479983348366059,261.359375
ROC+BUF+SYR+ALB,None,None,0.9482411711649206,263.78125
ROC+BUF+SYR+ALB,None,None,0.9479289530285159,266.265625
ROC+BUF+SYR+ALB,None,None,0.9483105529730105,268.578125
ROC+BUF+SYR+ALB,None,None,0.9482758620689655,268.890625
ROC+BUF+SYR+ALB,None,None,0.9482758620689655,272.203125
ROC+BUF+SYR+ALB,None,None,0.9479636439325608,275.1875
ROC+BUF+SYR+ALB,None,None,0.9481370984527857,275.3125
ROC+BUF+SYR+ALB,None,None,0.9479983348366059,294.453125
ROC+BUF+SYR+ALB,None,None,0.947824880316381,281.53125
ROC+BUF+SYR+ALB,None,None,0.947859571220426,281.328125
ROC+BUF+SYR+ALB,None,None,0.947859571220426,282.09375
ROC+BUF+SYR+ALB,None,None,0.9479289530285159,301.296875
ROC+BUF+SYR+ALB,None,None,0.9479983348366059,284.265625
